id;Latitude;Longitude;Continent;Country;Administrative Area 1;Administrative Area 2;Administrative Area 3;Locality;SubLocality;Description;Status;Url;Images;Size;Types;
5036398432223232;34.26528864543351;-83.89988581657772;North America;United States;Georgia;Hall County;;Oakwood;;;CLEANED;http://www.trashout.me/illegal-dump/5036398432223232;http://lh3.googleusercontent.com/vQQk_Q9WIlrhNLea0cYicU9xX7HGLNZ3QOZGMUy8oYspN-kvc3UwSZj6gOh-NFkIsCCC1QTgEmlakf8H4To1o4k=s1000, http://lh3.googleusercontent.com/fFJttZBgKy8L0IVQ5FFa-WDAqkGLM2-TVngqDHfgegwGgH4sfGTEsWTVQgh1oCcYxyqhMa4_jTJBvycHdLBG3A=s1000, ;MEDIUM;HOUSEHOLD, ;
5549886065868800;34.26224026087284;-83.90252596479154;North America;United States;Georgia;Hall County;;Oakwood;;;CLEANED;http://www.trashout.me/illegal-dump/5549886065868800;http://lh3.googleusercontent.com/HsblWeXVrQZzBw2uVOdrmsTYnaKFekYPMlhPzSKEdRE4fCmaKXt6OrEWeT0mzht4_MtZB-8hMcf31FXzOJ1ynaw=s1000, http://lh3.googleusercontent.com/9MPxRcqhATHKnUrD6GiU-iyxwOsRNmmLUsdeeJbE1mt5q3Wku60YIN1X7vSp7lpCEpLAWVLSYyU-eBo5rEh5_lyb=s1000, ;SMALL;HOUSEHOLD, ;
4992040681078784;34.26953122954282;-83.90747537844247;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4992040681078784;http://lh3.googleusercontent.com/6XAONmC7gP6i_4LF-zOVcCHPeBVIcVJgggGmqestjlGC_Bm5dSY5OLtTYjI0AH03C2YcWZ8kJG1yI9Bm10tKm2g=s1000, http://lh3.googleusercontent.com/6_3fV92BvnOsuOP3nfbS4yL8yCzFfaxHbWxyyirMya69y53Vi5JHrSxLJ2fjnCilwxRWBmLUW7yXcGnsFNEkIlm1=s1000, ;SMALL;HOUSEHOLD, ;
6178669278003200;34.267265726844094;-83.90562146909899;North America;United States;Georgia;Hall County;;Oakwood;;;CLEANED;http://www.trashout.me/illegal-dump/6178669278003200;http://lh3.googleusercontent.com/W6nlm0rwm64_PBYXMRq1r4t2qLUohTB-KPRh0mRRJDTSZSyASe9xec00oDMs1Tcv_vxikFi8NDxttvt2e4OgmA=s1000, http://lh3.googleusercontent.com/or2uA-fvvoMRw801KwNQkqCn3lqVUaXaqjCMDWE576EfHKXyeuM25HVEilxd7yFhugnHYHrpDm1P2mn8I1ll0w=s1000, ;SMALL;HOUSEHOLD, ;
6616164713103360;34.266611016387365;-83.90399579897887;North America;United States;Georgia;Hall County;;Oakwood;;;CLEANED;http://www.trashout.me/illegal-dump/6616164713103360;http://lh3.googleusercontent.com/GVdEn51IwkAxqB6CxBVIX4D6jTMjNWcUOAPaiUfd_opzfUfSEz3kCfPBw2RVIx3SHauvUh0l5mD-ItPh4DSU0VZP=s1000, http://lh3.googleusercontent.com/XgzkRAkFB9wHtFyh0F7VuydG0lrS1ryYn0ZgDTDv-AyiD7e22WwwpKN0BwjF6Vgj6X8XDK4ItqXPQKT9Kh7W4g=s1000, ;MEDIUM;HOUSEHOLD, ;
5490264806260736;34.266868215086184;-83.90362892307704;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5490264806260736;http://lh3.googleusercontent.com/tnkfaWe1HY_t-KM-DyvUsZjAcIZFYBkHNtdJR4gQLj2shNc55YLqeNNUQJu1bo5rreL30KcdZQCwCNbMEKPWFg=s1000, http://lh3.googleusercontent.com/7IXjmlTShcr1xxrE0yut3vqF3YBatPmmCTVieQmYYS_BIIeq-dX6hU98z7jApbI0xQUOaSmHsPM7qJ7N5nWHWfM=s1000, ;SMALL;HOUSEHOLD, ;
6053214759682048;34.26730080510887;-83.90319365084534;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6053214759682048;http://lh3.googleusercontent.com/QjbVSpfxMEmZmjQZ1KwTuJf8RL_uCcO4C33tkNCgegCBq1QLcUqjnF0bP2KNMLOXkAek0oALQowD87IEK1N3Ais=s1000, http://lh3.googleusercontent.com/788UJuQGNTQDMOS4jlSsIzrdjVaMRJUSgSD1BrlLJiMX34mt3XbyBuCTlbUVhEVGX5Z-eERToHOUyxYj5c5rJII=s1000, ;MEDIUM;HOUSEHOLD, CONSTRUCTION, ;
6465686910009344;34.26851722880664;-83.90167828657096;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6465686910009344;http://lh3.googleusercontent.com/kWsON9K3LjC_3eUs0wnFzRlRl-5S79uFeUPH6bD6GgbZ5wJmESSgKn2Jpjt1h5CAeMet9wqn4CVQFk92Dij8Ug=s1000, http://lh3.googleusercontent.com/N0gN_n2Bk05g0kSpsi3Vbsv-5x05WYB8sLVmxl4Kru9av0vb-PaqKZL2uvky5dn7rwsbWfYwJpXQNudDQpc0JHxS=s1000, ;MEDIUM;CONSTRUCTION, ;
6408588004163584;34.26883607640329;-83.90149983585243;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6408588004163584;http://lh3.googleusercontent.com/dMX1hlnRy-1tTps9Dqa81MlG2KVlXCQpaLsCBPqMYHwnYKN6FDY0ASdwTZ9ooVpisp5TdgyfBjpxqC170M-QUT4=s1000, http://lh3.googleusercontent.com/nN6e0jOKIvWAcajPFqv2olJcQNZGp7pIHhLAf10ekP3up0QkyQoEnvKj3nKP92KvtEmtWGBtRIwHiDU2ggP4ng=s1000, ;SMALL;HOUSEHOLD, ;
6340274536054784;34.26885996482733;-83.90036710545783;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6340274536054784;http://lh3.googleusercontent.com/6nknGrPJOZwe4HqtmD0AVSb1bjrMUlxwmGEhU4ThpMFHmz9Re2Gnsa_lwf6yOCjlQgsxJvvODUOcw3Rnkyx_rb4=s1000, http://lh3.googleusercontent.com/UAFLGxuEnFp4IbSMzi61Y3f1_6onF0cbQbPhRdQAltiZDDOYsoV6LguwXKbpoq6A4kYhxDmmY3Ah6r-orPC77Hc=s1000, ;MEDIUM;HOUSEHOLD, ;
4986936112447488;34.270042819002896;-83.8983619027621;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4986936112447488;http://lh3.googleusercontent.com/xA4Xjr2Qz08HLJiOQT7DTkqAONoiYNLAg_fi5ObNnepXYz-cGuvWpz3K499b2CI_od_FLEBfDo_U20obaFjp5uc=s1000, http://lh3.googleusercontent.com/Y5WRoHwDTdiyKR-MLp4Yllp-QBrTG_xqbIbJPUT-PemfEWzxnF5leibbf43LhV5L0LsXc0QU9TI11cN4fXMianM=s1000, ;SMALL;HOUSEHOLD, ;
5052769371160576;34.268690955683304;-83.89440740374626;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5052769371160576;http://lh3.googleusercontent.com/109SQVmRkov7zMAJd5hMFf7ifePDXGGpTdoRYSJNqOp6t5LOGb6NTqEIVPsUKAh1cncKnO5did_tq05mfhfbU1s=s1000, http://lh3.googleusercontent.com/tvJZccEGQxkJFGlTE1FuQAihQfrsq9_5boiytSym-_QmUeuZxlfssQO406DxtDdfQidvi1xUrU4lZyXs6xPz2Q=s1000, ;MEDIUM;CONSTRUCTION, ;
6466974729109504;34.26868297000906;-83.89433096790168;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6466974729109504;http://lh3.googleusercontent.com/7CODsCg3e1yHbpBwW88B4ZQlHk6nRdmpcp-y83zCqPMXRNX9c7YSTPqPDzHey4_uuE9_5zsXVdFJpdxcnXkYt3U=s1000, http://lh3.googleusercontent.com/CU9O2tC9ojhf2NFiPURUqe4lWy_y7M8xJqXZEX6_H2CmkFztnBNwjo7Ljiw3M3XmW42_WC_d5Y7Ke0Y5Q3J_xg=s1000, ;MEDIUM;CONSTRUCTION, ;
6408428150849536;34.26895061511013;-83.89687076218789;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6408428150849536;http://lh3.googleusercontent.com/1SVGd-eCpfEMJxRJQ_cbyuzhxMxdDlN_7LKU2Unjm6ERt1ynWJxodtp4ABU5S9erHnB4XeQHvw7uWg_Qc4NxlQ8=s1000, http://lh3.googleusercontent.com/FXtypcoCq5JHvZgx5QaDdToxBYswz_5fIZ3sBlN7--DIjaR05fK_xCLYB4-TQqX0QFS-IRxKuq2rSqxxPa1NWglr=s1000, ;SMALL;HOUSEHOLD, ;
5154317564641280;34.270576536687344;-83.89479875572388;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5154317564641280;http://lh3.googleusercontent.com/tfCCNN4uNPRVSd1XIU2LqeWoKu90tCqMI3R0CmroIR5grPK81JOkcpzrUrLM1nWlc7gnWbrQzr43lDKTcxblm6s=s1000, http://lh3.googleusercontent.com/6v6z_okfrC6L8LjiuISrDoM5Mowrn6e7QJ4YM8-pA0Ud4qkTa9otDB4Rp-vKQ5VEkauK8MlwtqHuxmxFt2MGboc=s1000, ;MEDIUM;CONSTRUCTION, ;
6697172896579584;34.27078000738683;-83.89468090616529;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6697172896579584;http://lh3.googleusercontent.com/GR6cn2oCju9XklbJhFQtdOHt-a8jOGt-X4bjnkkyeN8u0fzDJ_CiGQXWEhYJvbkDSLhRceIL7_r7RL_IPhBnsA=s1000, http://lh3.googleusercontent.com/eVP08YUmdaP7vDM97IW5bPHtzaqOBgI3wW_53LYoP1RLyPX_sxgI3gMRPBcUXDlVvvkGfyejjrUJkvS6a1nXCw=s1000, ;MEDIUM;HOUSEHOLD, ;
5571272989736960;34.27152649968329;-83.89411990538602;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5571272989736960;http://lh3.googleusercontent.com/lTIRgW5r-8jF9lL3Z3irefXgrIomTlrRL2F8y25TF0cZoqQY0v5JhgO5NQET5ms63If31YeWZDxwFREvifkyjg=s1000, http://lh3.googleusercontent.com/tJr9s_kHPwNimsYHtgQ-aJcClO85WcLR_bPLPCVzv9KvhLcWH8IJFZGkqyW50zIOFVu5mCmvz6-k-QtJmTy9Ow=s1000, ;SMALL;HOUSEHOLD, ;
4551720633892864;34.27008799746099;-83.89425057925646;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4551720633892864;http://lh3.googleusercontent.com/BRsVTBiBKbpwPcA4a7WCy-F7E9LGEJmJBKeIZZcRtgj4m5S-gVAfXLbSe7vqnVhkEdmglFoKPCgU2iQt9uCUao3B=s1000, http://lh3.googleusercontent.com/nYHqylikBWYJYkryK6J-9EgwUE5DbNYY47_gOwW2H0gnxCS8bKXQAAkr7KDCnVXvdKadVGxE9DaMfI0o_xCsJM0=s1000, ;SMALL;HOUSEHOLD, ;
6189349922144256;34.26827113612952;-83.89625511139994;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6189349922144256;http://lh3.googleusercontent.com/Bz27djhd3yzjz35WEoSDVTao0E2zjHIHooZkeq_yhAPVgpr5tPp8lrfnF_ySglBawlm-1vMYI5YDomaQE6eqV1In=s1000, http://lh3.googleusercontent.com/AIKwwCAX57_Iv7nKhjVdLJKlAkwbZPFpcRo8mCryl1uAf7JvIaQPG3WCojDzb5nh9gZJn3QVXInwJ4Hf36c-3Gjv=s1000, ;SMALL;HOUSEHOLD, ;
4643127872716800;34.2669295706174;-83.89705424204831;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4643127872716800;http://lh3.googleusercontent.com/7dnloAtjYzqHdqPGLK_oqcG-5auHlU2-xawGRxjevDuFKNR0DeKcPUpq2lDtaT27VQoK7p67Uk05knsmfE8M0Q=s1000, http://lh3.googleusercontent.com/EEKBSnMR6FSj2N_Zf4eKeZaUf2j2BKMnx17YbD4kAZPFKrG3tqY-6CYfoy2PQ_IzixwLIHhAnTP9v1b0j5lQG54=s1000, ;MEDIUM;PLASTIC, ;
4598685564403712;34.26694658588084;-83.89697612271075;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4598685564403712;http://lh3.googleusercontent.com/YDUmpX12mgFw1thurrPkXvH7ZXRifaNSPzXWnAPr8nv636RX7Wj2epXBrP2iTNcoYo22pSX5ron4nS83vvLEdK4=s1000, http://lh3.googleusercontent.com/qIvsi_JhG8L-0OcHUFd81IFNKVC0wuI4BFiYMEQwgCRH6WJ3hy0aEfrRzuM6pNVIvz4oHfvpzA_w8t_azn6LPEg=s1000, ;SMALL;HOUSEHOLD, ;
6174497388363776;34.26557744390728;-83.89653179802363;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6174497388363776;http://lh3.googleusercontent.com/dgtb-VDL-bjZKgjIIgn67dMHbXf0sadhIZW1pTRx68Qru7d9ObJ4mp9kA4IQm1eC_xl3ujdihIsbriB5bo_V3tM=s1000, http://lh3.googleusercontent.com/RLzID43k5YUlRemQp9eQldcT9RnRUZUeMHJad5tKVeTP3mLFG2Eqe4mLbykpa9rAmajFZoA60-zxg3xldPkckA=s1000, ;SMALL;AUTOMOTIVE, ;
5734390747365376;34.264949220264576;-83.89622124851113;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5734390747365376;http://lh3.googleusercontent.com/CmY6e4JYX3qVsUAurAg2op5DFmC4tm_V8nP-eQkgnwr74aLsI7AU3rRgQw69QofH7CTktVMjv9WtjzDej9NCRQE=s1000, http://lh3.googleusercontent.com/l15tAqn6qEvtxbXCetH6lv0BjSxFqJaypHjVTvG3o6XB76BCu9W1TIWaARW3vbR7kUdem8PbAj-5f99Hpb_DTA=s1000, ;SMALL;HOUSEHOLD, ;
6646606501773312;34.26418541933807;-83.89418360785012;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6646606501773312;http://lh3.googleusercontent.com/BNjN1EtSo0JbdDFwg3FsHAVXPKckXRnEVuFsbT_gA_cim7dWr5cDVrhsgKER4gbIWLN2YBge0R74dDU1RzVumw=s1000, http://lh3.googleusercontent.com/xiNr9_zgfVKyiGw_lCabNMYk6Q_uRUCqjsuiwqkj9k3n9pDCPgMOOZ7FtR6Fh9tKxiV1AoB9tPLSWZHFzm7X5w=s1000, ;SMALL;HOUSEHOLD, ;
6713264394207232;34.26394909157815;-83.89382712550824;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6713264394207232;http://lh3.googleusercontent.com/oQPdYQD-1GUaSY-zh5WwcnWNY2ZPTjvnZqZKcM46EizED-I4tSdoq_By4NCodU7RjS50vYmX2H6dMQ2hO76RsjvY=s1000, http://lh3.googleusercontent.com/4lM8HHcwczTGJUvDDaEOZIVju-N0zqjS3qlPHnn9oLnos9gCLGPKeFvXQai0r1cxh72OKBt6_G2mewwTm_1mrEw=s1000, ;SMALL;HOUSEHOLD, ;
6117641148170240;34.26370576492908;-83.89362637892728;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6117641148170240;http://lh3.googleusercontent.com/btRCh7IgKSj2MaAuoVmPFntlJXubNs514hFTeBU5iV2s99REgdYVbFYPfrZ2u7cYvf13QYYU6esfJ2DzqsL7ehw=s1000, http://lh3.googleusercontent.com/zQsT2lnrxDF7wqIoSjKKG0fAs8_czZbYbLySboEcUbRq4JF7C6CC7GOH9G_Mm8wBtG4E_lJZyvW-MhbmLHASz7jp=s1000, ;SMALL;HOUSEHOLD, ;
5043573443526656;34.26347949545296;-83.89341465205317;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5043573443526656;http://lh3.googleusercontent.com/Zq2D0vcOv_eKbc5v_aGV88jHgSPKyv4204N40oFjhKLEpyzS6tf5mAfSNvgDyOon9k9CYxmVqSSllF82axN1ioo=s1000, http://lh3.googleusercontent.com/psEVQXxOEaQ6gwP0ORacKkC3rWH2jMZcS1DNp2UFNFkq_unY6oSPw7-iElgi3pccib_t1W1rGeu1lnYrXI41nA=s1000, ;SMALL;HOUSEHOLD, ;
5749045175779328;34.2629087297565;-83.8930658810622;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5749045175779328;http://lh3.googleusercontent.com/cv66UMPgplrHikGDNLlkLi7wjIVUZwozWI7WgP8NMnEC6zxuIW11MUyL2zxdagBzqlAmjAe8IgrhNqpQTZNEGa-1=s1000, http://lh3.googleusercontent.com/NKoO08J7MSkrwWVM4EhBQiDg2hjjTDs6f3ZWtZbyZmr2kGALV8rj9sOeBIyblyVNblBVBaIICD_MkSghd-m6kbg=s1000, ;SMALL;HOUSEHOLD, ;
5204048185655296;34.2625638563505;-83.89289774008458;North America;United States;Georgia;Hall County;;Oakwood;;;CLEANED;http://www.trashout.me/illegal-dump/5204048185655296;http://lh3.googleusercontent.com/U6fL1JILNuUs_YWQtj9qU-rmgYfXyK5o0q74SV1Ny-YuoyC6SC-EmNQBefUES2NwvdPM2Vu9h_sjjezVc_XFQqQ=s1000, http://lh3.googleusercontent.com/MntnIryxWtcuYCJ46f-ww837aR9fHmWwahRP3WfGlxyABx7XWdmrBGyUV4ns5PJTIKHb9K-PDSaXiRflAMHgs-VC=s1000, ;SMALL;HOUSEHOLD, ;
5766998139076608;34.26270106810542;-83.892264571119;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5766998139076608;http://lh3.googleusercontent.com/2hBAa_vnbY_b34Hc4PxOhiaI0SMX6-NOopxTj-f248lzzxX7MnwTl4WC2Qg6DTmSNV3dZnaM2pWxtAfmTOnfzjw=s1000, http://lh3.googleusercontent.com/ZbExRUff28l7V12nojZ06wA2xJ6ahAmwqCxdcMAfDPPE3o7uG0L2-0EDiDeh2mlWETMRCF7rOUW8sEyaV1HiMuI=s1000, ;SMALL;HOUSEHOLD, ;
6649184421675008;34.26312452185365;-83.89175813652938;North America;United States;Georgia;Hall County;;Oakwood;;;CLEANED;http://www.trashout.me/illegal-dump/6649184421675008;http://lh3.googleusercontent.com/ew1gqprTzkjTZ98k0GjaqdU4NPpsuhblxJHDKfVPM6TNIUoiLVhWaoMG4PT1POuET3yjsX0ymPbCvo4G5sFa_oo=s1000, http://lh3.googleusercontent.com/2PEnOokBjrUoaM5ktveHRLjrBFC5o110j6KxYunlW5bgIT1i7oM3aZITosVgpreZdsFQUG4MRgxbUKzXF50qLA=s1000, ;SMALL;HOUSEHOLD, ;
4641098232233984;34.26347287374946;-83.89125497088199;North America;United States;Georgia;Hall County;;Oakwood;;;CLEANED;http://www.trashout.me/illegal-dump/4641098232233984;http://lh3.googleusercontent.com/lAwvAmtky_N5aPkUsOAnsg0m8eXOMHnupQdVCTwdLEbJkP4aWvG37B8Sbwh9YfQ8dzR47e5pMYrCLsVVbM653A=s1000, http://lh3.googleusercontent.com/1KOkGzUoF2egVDyg5TYflJL6yWcdlF2nqBL6B6L6rWNRTm8WMq1AbYCpXX6g5fPI3kgLCIMNz3ur0cxRWG8guyg=s1000, ;SMALL;HOUSEHOLD, ;
4591367611219968;34.26403429362389;-83.89061450966065;North America;United States;Georgia;Hall County;;Oakwood;;;CLEANED;http://www.trashout.me/illegal-dump/4591367611219968;http://lh3.googleusercontent.com/kHWBKamQ2dF81Y8sZ2u2G5nWjlLf3hLZaemj0_UfwnTGHHpe9xnIQgVOK4aQgbff_SNsY_Jg391hEQSZqqylfu19=s1000, http://lh3.googleusercontent.com/7oYM6djWtvQzVUM9wUTt3wunh92C7QERVybsMHogaodCPsunuvOxab9ZqtZpqpKQEkbq59Ec7ZL060uTk_BDMtE=s1000, ;SMALL;HOUSEHOLD, ;
4958498731327488;34.28190624;-83.78391371;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4958498731327488;http://lh3.googleusercontent.com/ADY9zRuWhtsLpdi_EOlhAKSWWK0UDb6TOMvZU1RKUAyn-i1jGofs2GcAxmBtVBkfSYvrsGQxV-uZSiu9IczOQDNa=s1000, http://lh3.googleusercontent.com/eXoTgcCthDeqoGPOz2gzhJYO14I8utJXU_CA3vTlJ34b3oKaeBXl9cQYf_HGTacLAI_Zp58JiPBuiTDQJGtrcPU=s1000, ;SMALL;HOUSEHOLD, ;
5578956552011776;34.34645882810871;-83.79963498570379;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5578956552011776;http://lh3.googleusercontent.com/fV_LDhXgChO_YpmPXvLR8d6YyRN7elX7YagieKEFu14tVI1fhaXL5V08hHYfvS6EDKHZ56AWqb4BwnD9AlksPBy1=s1000, http://lh3.googleusercontent.com/Sfzss6SeDr3So5wDBXt8wrbLqNGv8-2MuX_qeJGAMCdpHxxS25QGoKn6a7MBgu7aDUSG3HpXP7J9VcZyK1yTAA=s1000, ;SMALL;CONSTRUCTION, ;
5029149869604864;34.34542797974716;-83.79928939983603;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5029149869604864;http://lh3.googleusercontent.com/9Gws5AQGrT3QrkmAxWCcyEZSUZj6HU9OynDXsIKZ8JrR27OqqBDQURKV0CHiFvht9fnuLleBrw_1K3mMKTBw2jQ=s1000, http://lh3.googleusercontent.com/VIdkBvHqm4hedpuR3Bd3ZLAW-mZum_Rvza4kRP-Jh7tYV27i-h5wnI65zYThRcF-uqi1ivE55mmx3XF4DcmZ6lU=s1000, http://lh3.googleusercontent.com/-eazROeh8ZHlJn4yMN9JNle_Z5yYNTsBuHYz_TCzaTVr1EKlnjVvZUapxmaTIZpcjidsybjHXLISuF2Ah7uCXA=s1000, http://lh3.googleusercontent.com/1vw6x2Qi9Ysr-sqDSt7CYnx3bxnCwaiMbVSLTCNygNKxoVf5RLkcV2rNlAkTVy8-3jLSTreoojqvieYAaP4T6FKX=s1000, ;MEDIUM;CONSTRUCTION, ;
5008323036315648;34.34949324469487;-83.809202676717;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5008323036315648;http://lh3.googleusercontent.com/FUoqdKtLj5Mxb6A2azU2in44i90ydTKBL5eYG1spgJ-Ngijqekyk1-SC4L7cYUxYr52Lq0Mdsx3AQ-IOcNX23w=s1000, http://lh3.googleusercontent.com/L3MwvjufrdYUzLvNRMxmu8RrQ3BN2y4uRzM_VcV7cBXdUXoZtlw05DWQsQONkZqAUGkHEC6T61Bt0237ugTKfg=s1000, ;SMALL;CONSTRUCTION, ;
5049932679479296;34.350667130234044;-83.80814119249936;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5049932679479296;http://lh3.googleusercontent.com/VX7uxz9k6avhzJv6uOqL_fR_wiz9K7s1vyi7g_6CfcqKEv1jqBcyDWqR9KZfxm43tU-rzqU5bH1JUgr9Jhn2DnA=s1000, http://lh3.googleusercontent.com/aU2SLgNYjtwYMS_cA5-kB4eUQTfwqI1NJUs-yiuVjUmXH1XbHNuKa3gf6EGow11F5J310eEhSySRs-mmD5CiXyw=s1000, http://lh3.googleusercontent.com/Vc-gU8o4_pU_w_XmlXWIX9gW8eOy4K_qyjAHMlWCRnmfI5Yy5kmcM4wwuTb43bFGsD3ZiILCxFztCdXWlGSNq9w=s1000, http://lh3.googleusercontent.com/V9OsJh5xNfbYnMVG0A3ndqK3nyvFEGRa-VgdFx83EuUsvyoSj1GopwKE-nUu7TI0G2nKiZ2cBHgdLruKbwhfbMk=s1000, ;SMALL;CONSTRUCTION, ;
6118841859964928;34.35342536311071;-83.81275258034823;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6118841859964928;http://lh3.googleusercontent.com/H4O0Jl4yjH3o8zM1IqknV8dz89hIo1VmauvIgbIVHbSi-O4yZ5K2-IpPKkc5tvlbOLXJYBpXIFN-xq0F1L9NzmrW=s1000, http://lh3.googleusercontent.com/4Qp8pWZSfRJ8WjVAbVOPu1R1sFpPvzm_GJCvfZ-3T7I2-lfzEDRligKJAfQnsGcoPMKcG4Pzo8PQv9FlERSXzEg=s1000, ;SMALL;CONSTRUCTION, ;
6120871500447744;34.346026238086026;-83.82900760516881;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6120871500447744;http://lh3.googleusercontent.com/g4Gdp3sjo70ptz-A4Oi69G3kthmvp2qhFIjSMBXoIuE-hqI5PD1raINVMzQI35sFrv8ZDDwZJPE-pzlssNfm5Ok=s1000, http://lh3.googleusercontent.com/AVlWRvfBf3ygk1z1It91VVqfmqp3mchgtLJwzv66YWjxoTv1s9-fo3VrNVj1I2pjCvPr7dgaKbYhsl_R0rhw0_E=s1000, ;SMALL;AUTOMOTIVE, ;
6375430319767552;34.34312597386012;-83.83025282070398;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6375430319767552;http://lh3.googleusercontent.com/KmM-os5ltmygdpzmS4z8DlrURO4A8-2eTy9PLFB3Mf6TRco6e4KQnybwS12scs_oP8SUkSSyQ0BWT873G4m3aw=s1000, http://lh3.googleusercontent.com/GnfL1ioz-eV7LN8QueHlEOFcYHvsxKy44zpxe5lL3tuuUdbk5W6xlp1_om3JNPnPAs3ziZZ2b5si1q9CtyO0Rwsq=s1000, ;SMALL;CONSTRUCTION, ;
4994971593605120;34.34441238644937;-83.83319746710717;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4994971593605120;http://lh3.googleusercontent.com/fs6sQDyb9ZPViCnnGz3Xce5rtDXo78LkSYmKHZfsfPj48O8pjkqoT-lUdjGUFouEhbqz8ShZtJ9wALSn_urSNxs=s1000, http://lh3.googleusercontent.com/g0Re-kjS78qKCdhkydWen8q7VOHeo1UZ_krAXr92SVLRgO_3d8rlOPn6pQKjz4pfGjFPs-YXn7zaVjyxlqfFkKM=s1000, ;SMALL;HOUSEHOLD, CONSTRUCTION, ;
4942820355866624;34.34670793827097;-83.83224092431723;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4942820355866624;http://lh3.googleusercontent.com/AAYP7iKZsWL74GhbbSwsjeAlVXdUUwptzIhSnOdVAE-FwR3EfF11bJlF5mVOQGcyQ5YPVg-QPfSnbq9WOaqjQA=s1000, http://lh3.googleusercontent.com/eyWkqpwxaBh93I-oMvEFIfj9mo9TfSwbtbR-kfwjM35l9Cf24MRJDP1cFj9m2NLYIMhHkhlQMnQ5ciIoF4NSNgfr=s1000, ;SMALL;PLASTIC, CONSTRUCTION, ;
4621361917984768;34.3647002382524;-83.8323499728775;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4621361917984768;http://lh3.googleusercontent.com/vB6iTWxhL2gN7QTiYyrFtxsNFjEUXaUftRpIdOSyHvwTWzpnV1_2p68IBSB5L_E2y-rSHDxc_x7xOCjBid1Wfvo=s1000, http://lh3.googleusercontent.com/Kw1iW7NNQZFK0ymbgpyt3JWJWJuLYfnLzk-ED2V6QZB9xz2HWt2VLHda2ChBD8_XE-V_1OZTPbLEt7pVdLIQwWp9=s1000, ;LARGE;CONSTRUCTION, ;
